CID,CNm,LID_Lane,LAT,LAD,VID
C2797,TRK-15-HZ,,0.0,0.0,
C2798,TRK-25-NW,,0.0,0.0,
C2799,R-00140388,,0.0,0.0,
C2800,TRK-6-OR,,0.0,0.0,
C2801,TRK-97-WY,,0.0,0.0,
C2802,TRK-32-PL,,0.0,0.0,
C2803,TRK-71-CN,,0.0,0.0,
C2804,R-00141088,,0.0,0.0,
C2805,TRK-13-MS,,0.0,0.0,
C2806,R-00141131,,0.0,0.0,
C2807,TRK-56-DU,,0.0,0.0,
C2808,R-00141554,,0.0,0.0,
C2809,TRK-83-KK,,0.0,0.0,
C2810,R-00173771,,0.0,0.0,
C2811,TRK-26-NB,,0.0,0.0,
C2812,R-00173813,,0.0,0.0,
C2813,TRK-68-DD,,0.0,0.0,
C2814,TRK-87-WD,,0.0,0.0,
C2815,TRK-13-QI,,0.0,0.0,
C2816,TRK-84-JL,,0.0,0.0,
C2817,R-00174125,,0.0,0.0,
C2818,TRK-91-GT,,0.0,0.0,
C2819,R-00174830,,0.0,0.0,
C2820,TRK-95-GQ,,0.0,0.0,
C2821,R-00175019,,0.0,0.0,
C2822,TRK-86-NX,,0.0,0.0,
C2823,TRK-76-YA,,0.0,0.0,
C2824,R-00175433,,0.0,0.0,
C2825,TRK-5-LN,,0.0,0.0,
C2826,R-00147820,,0.0,0.0,
C2827,TRK-13-KR,,0.0,0.0,
C2828,R-00147900,,0.0,0.0,
C2829,R-00147949,,0.0,0.0,
C2830,TRK-43-JW,,0.0,0.0,
C2831,TRK-96-QN,,0.0,0.0,
C2832,R-00148573,,0.0,0.0,
C2833,TRK-73-JU,,0.0,0.0,
C2834,R-00148845,,0.0,0.0,
C2835,TRK-48-VE,,0.0,0.0,
C2836,TRK-72-ER,,0.0,0.0,
C2837,TRK-49-WB,,0.0,0.0,
C2838,R-00177333,,0.0,0.0,
C2839,TRK-24-NI,,0.0,0.0,
C2840,TRK-43-WQ,,0.0,0.0,
C2841,TRK-82-JS,,0.0,0.0,
C2842,R-00177987,,0.0,0.0,
C2843,TRK-84-RH,,0.0,0.0,
C2844,R-00178409,,0.0,0.0,
C2845,TRK-13-KJ,,0.0,0.0,
C2846,R-00178779,,0.0,0.0,
C2847,TRK-84-DM,,0.0,0.0,
C2848,TRK-16-DR,,0.0,0.0,
C2849,TRK-53-EA,,0.0,0.0,
C2850,TRK-53-UH,,0.0,0.0,
C2851,R-00179353,,0.0,0.0,
C2852,TRK-68-JI,,0.0,0.0,
C2853,R-00179420,,0.0,0.0,
C2854,TRK-32-UK,,0.0,0.0,
C2855,TRK-45-HL,,0.0,0.0,
C2856,TRK-51-RV,,0.0,0.0,
C2857,TRK-93-IQ,,0.0,0.0,
C2858,TRK-43-XL,,0.0,0.0,
C2859,TRK-71-BT,,0.0,0.0,
C2860,TRK-17-UU,,0.0,0.0,
C2861,TRK-26-YY,,0.0,0.0,
C2862,TRK-7-LN,,0.0,0.0,
C2863,TRK-15-TN,,0.0,0.0,
C2864,R-00128563,,0.0,0.0,
C2865,TRK-61-TE,,0.0,0.0,
C2866,TRK-6-LG,,0.0,0.0,
C2867,TRK-65-DU,,0.0,0.0,
C2868,TRK-37-WW,,0.0,0.0,
C2869,TRK-38-XW,,0.0,0.0,
C2870,TRK-13-TZ,,0.0,0.0,
C2871,TRK-64-NF,,0.0,0.0,
C2872,TRK-34-AF,,0.0,0.0,
C2873,R-00129924,,0.0,0.0,
C2874,TRK-36-CF,,0.0,0.0,
C2875,TRK-55-QJ,,0.0,0.0,
C2876,TRK-73-VR,,0.0,0.0,
C2877,TRK-36-LJ,,0.0,0.0,
C2878,TRK-78-RS,,0.0,0.0,
C2879,TRK-60-UV,,0.0,0.0,
C2880,TRK-57-NS,,0.0,0.0,
C2881,TRK-35-NO,,0.0,0.0,
C2882,TRK-16-VG,,0.0,0.0,
C2883,TRK-18-XG,,0.0,0.0,
C2884,TRK-51-AF,,0.0,0.0,
C2885,TRK-83-HN,,0.0,0.0,
C2886,TRK-23-BX,,0.0,0.0,
C2887,R-00177456,,0.0,0.0,
C2888,TRK-48-GN,,0.0,0.0,
C2889,TRK-18-EB,,0.0,0.0,
C2890,R-00150137,,0.0,0.0,
C2891,TRK-53-NC,,0.0,0.0,
C2892,TRK-26-HF,,0.0,0.0,
C2893,R-00150316,,0.0,0.0,
C2894,TRK-34-KJ,,0.0,0.0,
C2895,R-00150527,,0.0,0.0,
C2896,TRK-47-NR,,0.0,0.0,
C2897,TRK-83-XS,,0.0,0.0,
C2898,TRK-92-BX,,0.0,0.0,
C2899,R-00150711,,0.0,0.0,
C2900,TRK-33-PY,,0.0,0.0,
C2901,TRK-3-RM,,0.0,0.0,
C2902,TRK-9-SQ,,0.0,0.0,
C2903,TRK-68-ZS,,0.0,0.0,
C2904,R-00151355,,0.0,0.0,
C2905,TRK-83-JX,,0.0,0.0,
C2906,R-00151429,,0.0,0.0,
C2907,TRK-58-FA,,0.0,0.0,
C2908,TRK-98-DR,,0.0,0.0,
C2909,TRK-73-UX,,0.0,0.0,
C2910,R-00179896,,0.0,0.0,
C2911,TRK-13-CD,,0.0,0.0,
C2912,TRK-18-XK,,0.0,0.0,
C2913,TRK-61-UB,,0.0,0.0,
C2914,TRK-9-AP,,0.0,0.0,
C2915,TRK-72-GV,,0.0,0.0,
C2916,R-00181195,,0.0,0.0,
C2917,TRK-25-BB,,0.0,0.0,
C2918,TRK-97-RA,,0.0,0.0,
C2919,R-00130771,,0.0,0.0,
C2920,TRK-91-RL,,0.0,0.0,
C2921,R-00131219,,0.0,0.0,
C2922,TRK-44-XC,,0.0,0.0,
C2923,TRK-77-KT,,0.0,0.0,
C2924,R-00131764,,0.0,0.0,
C2925,TRK-94-WX,,0.0,0.0,
C2926,TRK-40-KD,,0.0,0.0,
C2927,TRK-64-IE,,0.0,0.0,
C2928,TRK-80-ZX,,0.0,0.0,
C2929,TRK-98-FI,,0.0,0.0,
C2930,R-00178142,,0.0,0.0,
C2931,TRK-41-QN,,0.0,0.0,
C2932,TRK-70-BQ,,0.0,0.0,
C2933,TRK-19-SV,,0.0,0.0,
C2934,TRK-13-HZ,,0.0,0.0,
C2935,TRK-85-FR,,0.0,0.0,
C2936,TRK-96-QR,,0.0,0.0,
C2937,R-00132986,,0.0,0.0,
C2938,TRK-29-WS,,0.0,0.0,
C2939,TRK-71-CC,,0.0,0.0,
C2940,TRK-47-FU,,0.0,0.0,
C2941,TRK-9-JA,,0.0,0.0,
C2942,TRK-22-NB,,0.0,0.0,
C2943,R-00134637,,0.0,0.0,
C2944,TRK-96-JE,,0.0,0.0,
C2945,TRK-46-NJ,,0.0,0.0,
C2946,TRK-51-NN,,0.0,0.0,
C2947,TRK-2-WA,,0.0,0.0,
C2948,TRK-88-ZH,,0.0,0.0,
C2949,R-00139241,,0.0,0.0,
C2950,TRK-47-LZ,,0.0,0.0,
C2951,R-00139245,,0.0,0.0,
C2952,TRK-51-PZ,,0.0,0.0,
C2953,TRK-5-RU,,0.0,0.0,
C2954,TRK-51-GA,,0.0,0.0,
C2955,TRK-84-DX,,0.0,0.0,
C2956,R-00119728,,0.0,0.0,
C2957,TRK-37-YC,,0.0,0.0,
C2958,TRK-96-SR,,0.0,0.0,
C2959,R-00180547,,0.0,0.0,
C2960,TRK-70-DC,,0.0,0.0,
C2961,TRK-78-GG,,0.0,0.0,
C2962,R-00180705,,0.0,0.0,
C2963,TRK-30-FI,,0.0,0.0,
C2964,R-00180848,,0.0,0.0,
C2965,TRK-74-SN,,0.0,0.0,
C2966,TRK-93-BW,,0.0,0.0,
C2967,R-00181249,,0.0,0.0,
C2968,TRK-79-DD,,0.0,0.0,
C2969,TRK-97-QH,,0.0,0.0,
C2970,TRK-14-MX,,0.0,0.0,
C2971,TRK-76-IE,,0.0,0.0,
C2972,R-00151657,,0.0,0.0,
C2973,TRK-88-ZI,,0.0,0.0,
C2974,R-00151846,,0.0,0.0,
C2975,TRK-79-GQ,,0.0,0.0,
C2976,TRK-48-RW,,0.0,0.0,
C2977,R-00152059,,0.0,0.0,
C2978,R-00152258,,0.0,0.0,
C2979,TRK-1-HG,,0.0,0.0,
C2980,R-00152501,,0.0,0.0,
C2981,TRK-41-LP,,0.0,0.0,
C2982,TRK-22-YD,,0.0,0.0,
C2983,TRK-37-II,,0.0,0.0,
C2984,TRK-88-CO,,0.0,0.0,
C2985,R-00153198,,0.0,0.0,
C2986,TRK-45-GQ,,0.0,0.0,
C2987,TRK-31-IX,,0.0,0.0,
C2988,TRK-86-FD,,0.0,0.0,
C2989,R-00129925,,0.0,0.0,
C2990,TRK-37-DF,,0.0,0.0,
C2991,TRK-46-YJ,,0.0,0.0,
C2992,R-00141533,,0.0,0.0,
C2993,TRK-62-PJ,,0.0,0.0,
C2994,TRK-35-EQ,,0.0,0.0,
C2995,TRK-94-LS,,0.0,0.0,
C2996,R-00134947,,0.0,0.0,
C2997,TRK-59-FL,,0.0,0.0,
C2998,R-00136132,,0.0,0.0,
C2999,TRK-7-WJ,,0.0,0.0,
C3000,R-00136247,,0.0,0.0,
C3001,TRK-23-HO,,0.0,0.0,
C3002,R-00153815,,0.0,0.0,
C3003,TRK-68-ZN,,0.0,0.0,
C3004,TRK-74-AS,,0.0,0.0,
C3005,TRK-76-YO,,0.0,0.0,
C3006,TRK-6-WT,,0.0,0.0,
C3007,TRK-77-LT,,0.0,0.0,
C3008,TRK-88-WT,,0.0,0.0,
C3009,R-00155433,,0.0,0.0,
C3010,TRK-3-FY,,0.0,0.0,
C3011,R-00183051,,0.0,0.0,
C3012,R-00183272,,0.0,0.0,
C3013,TRK-84-XM,,0.0,0.0,
C3014,TRK-17-FA,,0.0,0.0,
C3015,TRK-33-LI,,0.0,0.0,
C3016,R-00184844,,0.0,0.0,
C3017,TRK-11-KL,,0.0,0.0,
C3018,TRK-52-UQ,,0.0,0.0,
C3019,TRK-36-CG,,0.0,0.0,
C3020,R-00143317,,0.0,0.0,
C3021,TRK-64-FA,,0.0,0.0,
C3022,R-00143770,,0.0,0.0,
C3023,TRK-22-QR,,0.0,0.0,
C3024,TRK-75-CF,,0.0,0.0,
C3025,R-00144296,,0.0,0.0,
C3026,TRK-53-WL,,0.0,0.0,
C3027,R-00144304,,0.0,0.0,
C3028,TRK-61-EM,,0.0,0.0,
C3029,R-00156033,,0.0,0.0,
C3030,TRK-83-DY,,0.0,0.0,
C3031,TRK-84-EY,,0.0,0.0,
C3032,TRK-75-LF,,0.0,0.0,
C3033,TRK-40-SL,,0.0,0.0,
C3034,R-00156584,,0.0,0.0,
C3035,TRK-65-MQ,,0.0,0.0,
C3036,R-00156592,,0.0,0.0,
C3037,TRK-73-UQ,,0.0,0.0,
C3038,TRK-77-FZ,,0.0,0.0,
C3039,R-00157497,,0.0,0.0,
C3040,TRK-87-PZ,,0.0,0.0,
C3041,TRK-1-CA,,0.0,0.0,
C3042,R-00166625,,0.0,0.0,
C3043,TRK-8-RM,,0.0,0.0,
C3044,TRK-67-TS,,0.0,0.0,
C3045,TRK-75-WW,,0.0,0.0,
C3046,TRK-14-DC,,0.0,0.0,
C3047,TRK-73-WI,,0.0,0.0,
C3048,TRK-74-NQ,,0.0,0.0,
C3049,R-00168541,,0.0,0.0,
C3050,R-00137024,,0.0,0.0,
C3051,TRK-8-ES,,0.0,0.0,
C3052,TRK-50-AJ,,0.0,0.0,
C3053,TRK-11-IL,,0.0,0.0,
C3054,TRK-64-PC,,0.0,0.0,
C3055,TRK-23-BU,,0.0,0.0,
C3056,R-00138789,,0.0,0.0,
C3057,TRK-90-BI,,0.0,0.0,
C3058,R-00138915,,0.0,0.0,
C3059,TRK-18-XM,,0.0,0.0,
C3060,TRK-37-LR,,0.0,0.0,
C3061,R-00139040,,0.0,0.0,
C3062,TRK-44-SR,,0.0,0.0,
C3063,R-00139209,,0.0,0.0,
C3064,TRK-15-FY,,0.0,0.0,
C3065,TRK-17-HY,,0.0,0.0,
C3066,TRK-21-TQ,,0.0,0.0,
C3067,R-00158712,,0.0,0.0,
C3068,TRK-15-IU,,0.0,0.0,
C3069,TRK-37-FO,,0.0,0.0,
C3070,R-00159488,,0.0,0.0,
C3071,TRK-98-EY,,0.0,0.0,
C3072,R-00159533,,0.0,0.0,
C3073,TRK-44-XZ,,0.0,0.0,
C3074,R-00145182,,0.0,0.0,
C3075,TRK-48-YT,,0.0,0.0,
C3076,R-00145256,,0.0,0.0,
C3077,TRK-23-UW,,0.0,0.0,
C3078,R-00145915,,0.0,0.0,
C3079,TRK-88-DW,,0.0,0.0,
C3080,TRK-88-OH,,0.0,0.0,
C3081,TRK-14-NI,,0.0,0.0,
C3082,R-00146481,,0.0,0.0,
C3083,TRK-60-XR,,0.0,0.0,
C3084,TRK-54-SK,,0.0,0.0,
C3085,R-00157836,,0.0,0.0,
C3086,TRK-30-QM,,0.0,0.0,
C3087,R-00158314,,0.0,0.0,
C3088,TRK-13-AF,,0.0,0.0,
C3089,R-00158621,,0.0,0.0,
C3090,TRK-23-VQ,,0.0,0.0,
C3091,TRK-97-CF,,0.0,0.0,
C3092,R-00159597,,0.0,0.0,
C3093,TRK-9-JC,,0.0,0.0,
C3094,TRK-30-PO,,0.0,0.0,
C3095,TRK-10-LV,,0.0,0.0,
C3096,R-00168920,,0.0,0.0,
C3097,TRK-26-YW,,0.0,0.0,
C3098,R-00169659,,0.0,0.0,
C3099,TRK-72-JZ,,0.0,0.0,
C3100,TRK-77-OZ,,0.0,0.0,
C3101,R-00170550,,0.0,0.0,
C3102,R-00170613,,0.0,0.0,
C3103,TRK-36-BK,,0.0,0.0,
C3104,R-00170694,,0.0,0.0,
C3105,TRK-16-CH,,0.0,0.0,
C3106,R-00161434,,0.0,0.0,
C3107,TRK-0-JW,,0.0,0.0,
C3108,R-00161752,,0.0,0.0,
C3109,TRK-85-GH,,0.0,0.0,
C3110,TRK-60-CK,,0.0,0.0,
C3111,R-00162237,,0.0,0.0,
C3112,TRK-75-XZ,,0.0,0.0,
C3113,R-00147252,,0.0,0.0,
C3114,TRK-39-OV,,0.0,0.0,
C3115,R-00147289,,0.0,0.0,
C3116,TRK-76-ZW,,0.0,0.0,
C3117,R-00147453,,0.0,0.0,
C3118,TRK-42-HD,,0.0,0.0,
C3119,R-00147520,,0.0,0.0,
C3120,TRK-10-WF,,0.0,0.0,
C3121,TRK-6-YU,,0.0,0.0,
C3122,TRK-2-WG,,0.0,0.0,
C3123,R-00149379,,0.0,0.0,
C3124,TRK-30-VG,,0.0,0.0,
C3125,TRK-2-ZU,,0.0,0.0,
C3126,TRK-34-FW,,0.0,0.0,
C3127,TRK-51-ST,,0.0,0.0,
C3128,TRK-19-SH,,0.0,0.0,
C3129,TRK-87-JD,,0.0,0.0,
C3130,R-00160416,,0.0,0.0,
C3131,TRK-36-WH,,0.0,0.0,
C3132,TRK-78-JZ,,0.0,0.0,
C3133,R-00161726,,0.0,0.0,
C3134,TRK-59-GG,,0.0,0.0,
C3135,R-00161747,,0.0,0.0,
C3136,TRK-80-BH,,0.0,0.0,
C3137,TRK-59-HZ,,0.0,0.0,
C3138,TRK-85-CE,,0.0,0.0,
C3139,TRK-85-JM,,0.0,0.0,
C3140,R-00171147,,0.0,0.0,
C3141,TRK-75-PE,,0.0,0.0,
C3142,TRK-76-QE,,0.0,0.0,
C3143,R-00171692,,0.0,0.0,
C3144,TRK-26-OZ,,0.0,0.0,
C3145,TRK-0-KV,,0.0,0.0,
C3146,TRK-64-NY,,0.0,0.0,
C3147,TRK-71-FK,,0.0,0.0,
C3148,TRK-58-MO,,0.0,0.0,
C3149,R-00162962,,0.0,0.0,
C3150,TRK-8-UB,,0.0,0.0,
C3151,R-00163021,,0.0,0.0,
C3152,TRK-67-BE,,0.0,0.0,
C3153,TRK-95-TM,,0.0,0.0,
C3154,TRK-89-EN,,0.0,0.0,
C3155,TRK-43-FP,,0.0,0.0,
C3156,TRK-58-UP,,0.0,0.0,
C3157,TRK-25-YZ,,0.0,0.0,
C3158,TRK-9-TK,,0.0,0.0,
C3159,TRK-23-HL,,0.0,0.0,
C3160,R-00200686,,0.0,0.0,
C3161,TRK-13-SW,,0.0,0.0,
C3162,R-00200814,,0.0,0.0,
C3163,TRK-59-XJ,,0.0,0.0,
C3164,TRK-69-SV,,0.0,0.0,
C3165,TRK-47-HG,,0.0,0.0,
C3166,TRK-64-ZZ,,0.0,0.0,
C3167,R-00202164,,0.0,0.0,
C3168,TRK-6-OB,,0.0,0.0,
C3169,TRK-1-EF,,0.0,0.0,
C3170,TRK-78-TP,,0.0,0.0,
C3171,TRK-24-HV,,0.0,0.0,
C3172,R-00202768,,0.0,0.0,
C3173,TRK-16-UY,,0.0,0.0,
C3174,TRK-68-GG,,0.0,0.0,
C3175,R-00149897,,0.0,0.0,
C3176,TRK-11-HT,,0.0,0.0,
C3177,TRK-42-EO,,0.0,0.0,
C3178,TRK-59-QS,,0.0,0.0,
C3179,TRK-26-KK,,0.0,0.0,
C3180,TRK-70-CM,,0.0,0.0,
C3181,TRK-38-MS,,0.0,0.0,
C3182,TRK-60-FP,,0.0,0.0,
C3183,R-00163912,,0.0,0.0,
C3184,TRK-31-EA,,0.0,0.0,
C3185,R-00164658,,0.0,0.0,
C3186,TRK-21-AP,,0.0,0.0,
C3187,R-00165077,,0.0,0.0,
C3188,R-00165288,,0.0,0.0,
C3189,TRK-57-GN,,0.0,0.0,
C3190,TRK-6-CP,,0.0,0.0,
C3191,TRK-83-XO,,0.0,0.0,
C3192,TRK-88-DT,,0.0,0.0,
C3193,TRK-81-OM,,0.0,0.0,
C3194,R-00175992,,0.0,0.0,
C3195,TRK-69-YI,,0.0,0.0,
C3196,TRK-56-EU,,0.0,0.0,
C3197,TRK-82-UC,,0.0,0.0,
C3198,TRK-54-TU,,0.0,0.0,
C3199,TRK-89-YS,,0.0,0.0,
C3200,TRK-73-DW,,0.0,0.0,
C3201,TRK-76-GW,,0.0,0.0,
C3202,TRK-51-SG,,0.0,0.0,
C3203,TRK-95-LJ,,0.0,0.0,
C3204,R-00203849,,0.0,0.0,
C3205,R-00134564,,0.0,0.0,
C3206,TRK-23-OB,,0.0,0.0,
C3207,TRK-82-BT,,0.0,0.0,
C3208,R-00135181,,0.0,0.0,
C3209,TRK-46-HZ,,0.0,0.0,
C3210,R-00135694,,0.0,0.0,
C3211,TRK-25-JO,,0.0,0.0,
C3212,TRK-43-SP,,0.0,0.0,
C3213,TRK-70-IB,,0.0,0.0,
C3214,TRK-68-RM,,0.0,0.0,
C3215,TRK-80-YQ,,0.0,0.0,
C3216,R-00152704,,0.0,0.0,
C3217,TRK-46-GX,,0.0,0.0,
C3218,R-00152725,,0.0,0.0,
C3219,TRK-67-BY,,0.0,0.0,
C3220,TRK-95-DZ,,0.0,0.0,
C3221,TRK-23-AX,,0.0,0.0,
C3222,TRK-77-IO,,0.0,0.0,
C3223,R-00154463,,0.0,0.0,
C3224,TRK-23-XM,,0.0,0.0,
C3225,R-00166389,,0.0,0.0,
C3226,TRK-73-TD,,0.0,0.0,
C3227,TRK-32-ZF,,0.0,0.0,
C3228,TRK-56-JL,,0.0,0.0,
C3229,TRK-95-TC,,0.0,0.0,
C3230,R-00167613,,0.0,0.0,
C3231,TRK-6-RY,,0.0,0.0,
C3232,TRK-29-VH,,0.0,0.0,
C3233,TRK-90-EK,,0.0,0.0,
C3234,TRK-44-VT,,0.0,0.0,
C3235,R-00169429,,0.0,0.0,
C3236,TRK-40-NQ,,0.0,0.0,
C3237,TRK-32-VX,,0.0,0.0,
C3238,TRK-59-PB,,0.0,0.0,
C3239,TRK-76-GC,,0.0,0.0,
C3240,TRK-88-SC,,0.0,0.0,
C3241,TRK-41-EJ,,0.0,0.0,
C3242,TRK-8-NP,,0.0,0.0,
C3243,R-00177733,,0.0,0.0,
C3244,TRK-28-XX,,0.0,0.0,
C3245,TRK-44-DG,,0.0,0.0,
C3246,TRK-75-IH,,0.0,0.0,
C3247,R-00154650,,0.0,0.0,
C3248,TRK-12-CU,,0.0,0.0,
C3249,TRK-44-WL,,0.0,0.0,
C3250,R-00156465,,0.0,0.0,
C3251,TRK-45-XL,,0.0,0.0,
C3252,R-00156466,,0.0,0.0,
C3253,TRK-54-UI,,0.0,0.0,
C3254,TRK-12-UO,,0.0,0.0,
C3255,TRK-73-ZN,,0.0,0.0,
C3256,TRK-43-DO,,0.0,0.0,
C3257,TRK-53-YZ,,0.0,0.0,
C3258,R-00171031,,0.0,0.0,
C3259,TRK-53-OH,,0.0,0.0,
C3260,TRK-67-GY,,0.0,0.0,
C3261,R-00137197,,0.0,0.0,
C3262,TRK-82-VY,,0.0,0.0,
C3263,R-00137410,,0.0,0.0,
C3264,TRK-97-AH,,0.0,0.0,
C3265,TRK-95-OO,,0.0,0.0,
C3266,TRK-67-DO,,0.0,0.0,
C3267,R-00138309,,0.0,0.0,
C3268,TRK-28-LQ,,0.0,0.0,
C3269,TRK-0-FM,,0.0,0.0,
C3270,TRK-9-ZP,,0.0,0.0,
C3271,R-00170519,,0.0,0.0,
C3272,TRK-64-DL,,0.0,0.0,
C3273,TRK-70-KE,,0.0,0.0,
C3274,TRK-36-XG,,0.0,0.0,
C3275,R-00171215,,0.0,0.0,
C3276,TRK-44-FH,,0.0,0.0,
C3277,TRK-0-YQ,,0.0,0.0,
C3278,R-00171740,,0.0,0.0,
C3279,TRK-74-KB,,0.0,0.0,
C3280,TRK-76-US,,0.0,0.0,
C3281,TRK-56-GH,,0.0,0.0,
C3282,R-00178805,,0.0,0.0,
C3283,TRK-11-DN,,0.0,0.0,
C3284,TRK-90-ZT,,0.0,0.0,
C3285,TRK-6-JY,,0.0,0.0,
C3286,TRK-17-UY,,0.0,0.0,
C3287,R-00179345,,0.0,0.0,
C3288,TRK-56-XH,,0.0,0.0,
C3289,TRK-79-AY,,0.0,0.0,
C3290,TRK-23-RZ,,0.0,0.0,
C3291,TRK-89-VJ,,0.0,0.0,
C3292,R-00180304,,0.0,0.0,
C3293,TRK-25-US,,0.0,0.0,
C3294,TRK-55-YT,,0.0,0.0,
C3295,TRK-20-XM,,0.0,0.0,
C3296,R-00158653,,0.0,0.0,
C3297,TRK-55-BS,,0.0,0.0,
C3298,TRK-56-HP,,0.0,0.0,
C3299,R-00171964,,0.0,0.0,
C3300,TRK-1-AK,,0.0,0.0,
C3301,TRK-71-JN,,0.0,0.0,
C3302,R-00172754,,0.0,0.0,
C3303,TRK-98-KO,,0.0,0.0,
C3304,TRK-19-OH,,0.0,0.0,
C3305,TRK-56-FY,,0.0,0.0,
C3306,TRK-43-DJ,,0.0,0.0,
C3307,R-00173465,,0.0,0.0,
C3308,TRK-17-TP,,0.0,0.0,
C3309,R-00173778,,0.0,0.0,
C3310,TRK-96-VL,,0.0,0.0,
C3311,TRK-1-ZL,,0.0,0.0,
C3312,TRK-47-RO,,0.0,0.0,
C3313,TRK-49-OS,,0.0,0.0,
C3314,R-00140223,,0.0,0.0,
C3315,TRK-39-FL,,0.0,0.0,
C3316,TRK-91-BK,,0.0,0.0,
C3317,R-00140936,,0.0,0.0,
C3318,TRK-59-QM,,0.0,0.0,
C3319,TRK-64-GY,,0.0,0.0,
C3320,TRK-73-KC,,0.0,0.0,
C3321,R-00141588,,0.0,0.0,
C3322,TRK-18-SL,,0.0,0.0,
C3323,TRK-26-GE,,0.0,0.0,
C3324,TRK-35-KI,,0.0,0.0,
C3325,R-00181204,,0.0,0.0,
C3326,TRK-34-KB,,0.0,0.0,
C3327,R-00181583,,0.0,0.0,
C3328,TRK-17-ZP,,0.0,0.0,
C3329,TRK-23-RU,,0.0,0.0,
C3330,TRK-5-KY,,0.0,0.0,
C3331,TRK-98-UF,,0.0,0.0,
C3332,R-00159795,,0.0,0.0,
C3333,TRK-9-ZJ,,0.0,0.0,
C3334,TRK-38-CL,,0.0,0.0,
C3335,TRK-60-JX,,0.0,0.0,
C3336,TRK-8-UG,,0.0,0.0,
C3337,R-00160557,,0.0,0.0,
C3338,TRK-78-HN,,0.0,0.0,
C3339,TRK-43-OT,,0.0,0.0,
C3340,R-00161247,,0.0,0.0,
C3341,TRK-75-VN,,0.0,0.0,
C3342,TRK-33-VT,,0.0,0.0,
C3343,TRK-21-ZA,,0.0,0.0,
C3344,TRK-11-XH,,0.0,0.0,
C3345,TRK-35-BY,,0.0,0.0,
C3346,TRK-49-PY,,0.0,0.0,
C3347,R-00174290,,0.0,0.0,
C3348,TRK-50-MV,,0.0,0.0,
C3349,R-00174512,,0.0,0.0,
C3350,TRK-74-AE,,0.0,0.0,
C3351,TRK-44-MK,,0.0,0.0,
C3352,R-00174852,,0.0,0.0,
C3353,TRK-18-CR,,0.0,0.0,
C3354,TRK-36-EK,,0.0,0.0,
C3355,R-00174814,,0.0,0.0,
C3356,TRK-79-QP,,0.0,0.0,
C3357,TRK-9-GO,,0.0,0.0,
C3358,R-00176218,,0.0,0.0,
C3359,TRK-97-QR,,0.0,0.0,
C3360,TRK-29-ED,,0.0,0.0,
C3361,TRK-45-XI,,0.0,0.0,
C3362,TRK-79-FK,,0.0,0.0,
C3363,TRK-66-JR,,0.0,0.0,
C3364,TRK-39-DU,,0.0,0.0,
C3365,TRK-62-QC,,0.0,0.0,
C3366,R-00142095,,0.0,0.0,
C3367,TRK-89-HL,,0.0,0.0,
C3368,TRK-21-HQ,,0.0,0.0,
C3369,TRK-31-XF,,0.0,0.0,
C3370,R-00143191,,0.0,0.0,
C3371,TRK-37-JV,,0.0,0.0,
C3372,TRK-81-RE,,0.0,0.0,
C3373,R-00143590,,0.0,0.0,
C3374,TRK-40-SK,,0.0,0.0,
C3375,R-00162157,,0.0,0.0,
C3376,TRK-94-VW,,0.0,0.0,
C3377,TRK-3-DX,,0.0,0.0,
C3378,TRK-87-ZH,,0.0,0.0,
C3379,TRK-40-UN,,0.0,0.0,
C3380,TRK-82-AX,,0.0,0.0,
C3381,TRK-60-UD,,0.0,0.0,
C3382,TRK-47-JP,,0.0,0.0,
C3383,TRK-50-MP,,0.0,0.0,
C3384,TRK-45-CT,,0.0,0.0,
C3385,TRK-88-LU,,0.0,0.0,
C3386,TRK-13-KO,,0.0,0.0,
C3387,R-00176227,,0.0,0.0,
C3388,TRK-7-ZR,,0.0,0.0,
C3389,TRK-24-MP,,0.0,0.0,
C3390,TRK-32-AF,,0.0,0.0,
C3391,TRK-76-ZO,,0.0,0.0,
C3392,TRK-43-NR,,0.0,0.0,
C3393,TRK-65-EW,,0.0,0.0,
C3394,R-00120871,,0.0,0.0,
C3395,TRK-91-XU,,0.0,0.0,
C3396,R-00121165,,0.0,0.0,
C3397,TRK-88-FG,,0.0,0.0,
C3398,TRK-60-TM,,0.0,0.0,
C3399,TRK-17-XO,,0.0,0.0,
C3400,TRK-22-NA,,0.0,0.0,
C3401,R-00122142,,0.0,0.0,
C3402,TRK-75-UR,,0.0,0.0,
C3403,R-00122171,,0.0,0.0,
C3404,TRK-5-XS,,0.0,0.0,
C3405,TRK-12-KI,,0.0,0.0,
C3406,R-00122710,,0.0,0.0,
C3407,TRK-49-QN,,0.0,0.0,
C3408,R-00122933,,0.0,0.0,
C3409,TRK-74-FW,,0.0,0.0,
C3410,TRK-3-XE,,0.0,0.0,
C3411,TRK-57-RK,,0.0,0.0,
C3412,TRK-11-SM,,0.0,0.0,
C3413,R-00186396,,0.0,0.0,
C3414,TRK-78-CT,,0.0,0.0,
C3415,R-00187186,,0.0,0.0,
C3416,TRK-76-MX,,0.0,0.0,
C3417,R-00187426,,0.0,0.0,
C3418,TRK-19-SG,,0.0,0.0,
C3419,TRK-21-UG,,0.0,0.0,
C3420,TRK-51-JT,,0.0,0.0,
C3421,R-00187809,,0.0,0.0,
C3422,TRK-6-LV,,0.0,0.0,
C3423,R-00165783,,0.0,0.0,
