LID,POL,POD,AA_Time_Actual_Arrival,AA_Delay,COUNTRY
L2636,ECUIO,JPCTS,,0.0,JP
L2637,GBMAN,BEBRU,,0.0,BE
L2638,SAJED,GBMAN,,0.0,GB
L2639,CNQDG,AEAUH,,0.0,AE
L2640,AZGYD,CAYMX,,0.0,CA
L2641,AGSJO,CNXMN,,0.0,CN
L2642,GYGEO,USMIA,,0.0,US
L2643,CNPEK,AOLAD,,0.0,AO
L2644,GYGEO,INBLR,,0.0,IN
L2645,USTPA,USBOS,,0.0,US
L2646,MGTNR,GBBHX,,0.0,GB
L2647,GBLGW,NLAMS,,0.0,NL
L2648,TWKHH,BMBDA,,0.0,BM
L2649,JPKIX,KHPNH,,0.0,KH
L2650,TWKHH,GBLHR,,0.0,GB
L2651,GBBBS,DEHAM,,0.0,DE
L2652,USCVG,LTKLJ,,0.0,LT
L2653,INDEL,SGSIN,,0.0,SG
L2654,CRSJO,SOHGA,,0.0,SO
L2655,ITSWK,MUMRU,,0.0,MU
L2656,JPNRT,AESHJ,,0.0,AE
L2657,USIAH,LBBEY,,0.0,LB
L2658,CABLR,AMEVN,,0.0,AM
L2659,IDCGK,OMSLL,,0.0,OM
L2660,JPHKT,ISREK,,0.0,IS
L2661,CNEHU,KWKWI,,0.0,KW
L2662,GBLON,QADOH,,0.0,QA
L2663,TRADB,ESTFS,,0.0,ES
L2664,TRISL,IQBSR,,0.0,IQ
L2665,USTPA,AMEVN,,0.0,AM
L2666,QADOH,SKBTS,,0.0,SK
L2667,KZALA,CRSJO,,0.0,CR
L2668,DELEJ,ITCTA,,0.0,IT
L2669,GBBBS,IRIKA,,0.0,IR
L2670,NPKTM,CUSCU,,0.0,CU
L2671,MYKUL,TMASB,,0.0,TM
L2672,ECUIO,GBBHX,,0.0,GB
L2673,JPNGO,CNPKX,,0.0,CN
L2674,GTGUA,CFBGF,,0.0,CF
L2675,IQEBL,CNPKX,,0.0,CN
L2676,DEDUI,CMDLA,,0.0,CM
L2677,USABY,KWKWI,,0.0,KW
L2678,OMMCT,PKLHE,,0.0,PK
L2679,USBOS,CGPNR,,0.0,CG
L2680,VNHAN,GALBV,,0.0,GA
L2681,MGTNR,CASKI,,0.0,CA
L2682,CNXIA,INBOM,,0.0,IN
L2683,CNPEK,MYKUL,,0.0,MY
L2684,PHMNL,ISREK,,0.0,IS
L2685,USDFW,USPHL,,0.0,US
L2686,CNXMN,BDDAC,,0.0,BD
L2687,ETADD,KENBO,,0.0,KE
L2688,SARUH,INHYD,,0.0,IN
L2689,ETADD,DEHAJ,,0.0,DE
L2690,AZGYD,GBMAN,,0.0,GB
L2691,GBLGW,CAYVR,,0.0,CA
L2692,EGCAI,GBLHR,,0.0,GB
L2693,GBMAN,USEWR,,0.0,US
L2694,ECDUN,ZADUR,,0.0,ZA
L2695,CNXIA,CUSCU,,0.0,CU
L2696,FJSUV,LKCMB,,0.0,LK
L2697,CNTXG,TJDYU,,0.0,TJ
L2698,GRATH,MVMLE,,0.0,MV
L2699,GTGUA,VNHAN,,0.0,VN
L2700,QADOH,TZMWZ,,0.0,TZ
L2701,KWKWI,GBTIL,,0.0,GB
L2702,PKSKT,MYPEN,,0.0,MY
L2703,CNCGU,CNSZX,,0.0,CN
L2704,NPKTM,OMMCT,,0.0,OM
L2705,TRISL,ITCTA,,0.0,IT
L2706,CNTSN,RWKGL,,0.0,RW
L2707,GYGEO,DKCPH,,0.0,DK
L2708,CUSCU,JPNRT,,0.0,JP
L2709,GBBFS,CYLCA,,0.0,CY
L2710,AESHJ,IDJKT,,0.0,ID
L2711,CNWUH,CNWUH,,0.0,CN
L2712,PKLHE,INCCU,,0.0,IN
L2713,PWROR,GBGLW,,0.0,GB
L2714,GBMAN,HKHI0,,0.0,HK
L2715,USPHL,USJFK,,0.0,US
L2716,CNNGB,DZALG,,0.0,DZ
L2717,ESMAD,SDKRT,,0.0,SD
L2718,GBEMA,TZDAR,,0.0,TZ
L2719,GBEMA,BHBAH,,0.0,BH
L2720,CLSCL,TDNDJ,,0.0,TD
L2721,SGSIN,LBBEY,,0.0,LB
L2722,MGTNR,SEMMX,,0.0,SE
L2723,CNSHA,LKCMB,,0.0,LK
L2724,NLAMS,DESTR,,0.0,DE
L2725,AGSJO,ARBUE,,0.0,AR
L2726,ECUIO,USBOS,,0.0,US
L2727,FRCDG,KPICN,,0.0,KP
L2728,INBOM,NZAKL,,0.0,NZ
L2729,CAYYZ,KHPNH,,0.0,KH
L2730,CNWUX,HKHKG,,0.0,HK
L2731,CUSCU,IQEBL,,0.0,IQ
L2732,TNTUN,IDCGK,,0.0,ID
L2733,GBGLA,FRCDG,,0.0,FR
L2734,INDEL,HTPAP,,0.0,HT
L2735,FRCQF,CHZRH,,0.0,CH
L2736,TWTPE,CNCTU,,0.0,CN
L2737,CNXIA,BDDAC,,0.0,BD
L2738,CAYUL,USSTL,,0.0,US
L2739,GBLHR,RUSVO,,0.0,RU
L2740,GBBFS,CDGOM,,0.0,CD
L2741,USMCI,MTMLA,,0.0,MT
L2742,LVRIX,CYLCA,,0.0,CY
L2743,CNNGB,INBLR,,0.0,IN
L2744,USCLE,MXGDL,,0.0,MX
L2745,USMIA,RWKGL,,0.0,RW
L2746,KWKWI,USLAX,,0.0,US
L2747,CAYYZ,KZNQZ,,0.0,KZ
L2748,AZGYD,LRMLW,,0.0,LR
L2749,DEDUI,GTGUA,,0.0,GT
L2750,FJSUV,MYPEN,,0.0,MY
L2751,OMMCT,JPOKA,,0.0,JP
L2752,MUMRU,USMCO,,0.0,US
L2753,BHBAH,RWKGL,,0.0,RW
L2754,EGCAI,TMASB,,0.0,TM
L2755,ETADD,GBDVR,,0.0,GB
L2756,CNCGO,CNNGB,,0.0,CN
L2757,ECGYQ,USATL,,0.0,US
L2758,TWTPE,INHYD,,0.0,IN
L2759,AUMEL,GBMAN,,0.0,GB
L2760,HNSLO,USCMH,,0.0,US
L2761,AUPER,IQBGW,,0.0,IQ
L2762,BDDAC,CNTSN,,0.0,CN
L2763,CNWUH,CDFBM,,0.0,CD
L2764,AOLAD,GTGUA,,0.0,GT
L2765,MGTNR,ITCTA,,0.0,IT
L2766,GBGLW,GALBV,,0.0,GA
L2767,ITLIN,CFBGF,,0.0,CF
L2768,ESMAD,DEHAJ,,0.0,DE
L2769,PKKHI,MWLLW,,0.0,MW
L2770,AZGYD,USATL,,0.0,US
L2771,ITMXP,MWLLW,,0.0,MW
L2772,LVRIX,IQBSR,,0.0,IQ
L2773,MUMRU,NZAKL,,0.0,NZ
L2774,CNNKG,MZMPM,,0.0,MZ
L2775,ARSPD,LYMJI,,0.0,LY
L2776,BEBRU,AMEVN,,0.0,AM
L2777,CUSCU,HKHI0,,0.0,HK
L2778,MRNKC,PELIM,,0.0,PE
L2779,AZGYD,KHPNH,,0.0,KH
L2780,GBLON,GALBV,,0.0,GA
L2781,USATL,SNDSS,,0.0,SN
L2782,FJSUV,SOMGQ,,0.0,SO
L2783,ITLIN,RUDYR,,0.0,RU
L2784,DEFRA,AMEVN,,0.0,AM
L2785,ECGYE,USATL,,0.0,US
L2786,AUADL,IQBSR,,0.0,IQ
L2787,NZAKL,SOHGA,,0.0,SO
L2788,GRATH,LVRIX,,0.0,LV
L2789,USEWR,OMMCT,,0.0,OM
L2790,DELEJ,GBMNC,,0.0,GB
L2791,CNWUX,INCOK,,0.0,IN
L2792,VNTCG,IDJKT,,0.0,ID
L2793,MVMLE,USSTL,,0.0,US
L2794,AEAUH,CDGOM,,0.0,CD
L2795,ITMXP,MGTNR,,0.0,MG
L2796,PKSKT,SDJUB,,0.0,SD
L2797,SGSIN,CDFBM,,0.0,CD
L2798,GYGEO,USCHI,,0.0,US
L2799,PKISB,CNXMN,,0.0,CN
L2800,INBOM,DZALG,,0.0,DZ
L2801,OMMCT,FIHEL,,0.0,FI
L2802,TRIST,DEHAM,,0.0,DE
L2803,CNHGH,JPOKA,,0.0,JP
L2804,MUMRU,AUADL,,0.0,AU
L2805,LVRIX,PKKHI,,0.0,PK
L2806,JPKIX,CDFBM,,0.0,CD
L2807,ARSPD,BRVIX,,0.0,BR
L2808,MXMEX,USJFK,,0.0,US
L2809,GBEMA,MZMPM,,0.0,MZ
L2810,GBMAN,VNHAN,,0.0,VN
L2811,ETADD,GBLHR,,0.0,GB
L2812,BHBAH,PKISB,,0.0,PK
L2813,DELEJ,SEMMX,,0.0,SE
L2814,MGTNR,JPOKA,,0.0,JP
L2815,USCLT,USPDX,,0.0,US
L2816,HKHKG,USIAD,,0.0,US
L2817,CNSHA,IQBGW,,0.0,IQ
L2818,USTPA,AGANU,,0.0,AG
L2819,CNTXG,KPICN,,0.0,KP
L2820,ZAJNB,LRMLW,,0.0,LR
L2821,USIAH,USDFW,,0.0,US
L2822,CNCAN,INCOK,,0.0,IN
L2823,ETADD,IQBGW,,0.0,IQ
L2824,CNXIY,CNCTU,,0.0,CN
L2825,GBBHM,ITSWK,,0.0,IT
L2826,PELIM,NPKTM,,0.0,NP
L2827,BDDAC,KZGUW,,0.0,KZ
L2828,MUPLU,FRCDG,,0.0,FR
L2829,INHYD,SGSIN,,0.0,SG
L2830,EGCAI,TDNDJ,,0.0,TD
L2831,ITMXP,USCVG,,0.0,US
L2832,CNYAT,OMMCT,,0.0,OM
L2833,BRRIO,IRIKA,,0.0,IR
L2834,GBSTN,IQBSR,,0.0,IQ
L2835,USTPA,USCLT,,0.0,US
L2836,USMIA,IQBGW,,0.0,IQ
L2837,KRICN,SAJED,,0.0,SA
L2838,SGSIN,KWKWI,,0.0,KW
L2839,USABY,MXZLO,,0.0,MX
L2840,CNTAO,IDJKT,,0.0,ID
L2841,GBLHR,CUSCU,,0.0,CU
L2842,CNBJS,TRIST,,0.0,TR
L2843,ECDUN,INAMD,,0.0,IN
L2844,ETADD,INDEL,,0.0,IN
L2845,USMIA,CRSJO,,0.0,CR
L2846,USCLT,ETADD,,0.0,ET
L2847,MGTNR,ETADD,,0.0,ET
L2848,GBMAN,RWKGL,,0.0,RW
L2849,USCHI,CDBZV,,0.0,CD
L2850,IDCGK,JPNGO,,0.0,JP
L2851,TRISL,DESTR,,0.0,DE
L2852,USSDF,AMEVN,,0.0,AM
L2853,QADOH,ETADD,,0.0,ET
L2854,LVRIX,MGTNR,,0.0,MG
L2855,USMCI,USCVG,,0.0,US
L2856,CNDLC,CNSZX,,0.0,CN
L2857,USORD,KZNQZ,,0.0,KZ
L2858,CNFOC,CNXMN,,0.0,CN
L2859,SGSIN,MYPEN,,0.0,MY
L2860,GTGUA,FIHEL,,0.0,FI
L2861,AESHJ,JPKIX,,0.0,JP
L2862,LKCMB,JPCTS,,0.0,JP
L2863,USCLE,USPFN,,0.0,US
L2864,DEDUI,ETADD,,0.0,ET
L2865,AEDXB,SCSEZ,,0.0,SC
L2866,AZGYD,GBDVR,,0.0,GB
L2867,USORD,USATL,,0.0,US
L2868,DEFRA,AOLAD,,0.0,AO
L2869,INCCU,BHBAH,,0.0,BH
L2870,DEBRE,JPNRT,,0.0,JP
L2871,MGTNR,CNSZX,,0.0,CN
L2872,CAYYT,CAYUL,,0.0,CA
L2873,TRISL,GTGUA,,0.0,GT
L2874,INAMD,MWLLW,,0.0,MW
L2875,USEWR,USMEM,,0.0,US
L2876,DEHHN,IQBGW,,0.0,IQ
L2877,KRICN,IDJKT,,0.0,ID
L2878,CNCGU,IQBSR,,0.0,IQ
L2879,DECGN,HTPAP,,0.0,HT
L2880,INBLR,IQEBL,,0.0,IQ
L2881,PWROR,AUMEL,,0.0,AU
L2882,JOAMM,GBLBA,,0.0,GB
L2883,CNCKG,BDDAC,,0.0,BD
L2884,AGSJO,AMEVN,,0.0,AM
L2885,MGTNR,FIHEL,,0.0,FI
L2886,MUPLU,MYPEN,,0.0,MY
L2887,INHYD,DZALG,,0.0,DZ
L2888,MXMEX,AMEVN,,0.0,AM
L2889,ZAJNB,SCSEZ,,0.0,SC
L2890,VNTCG,PKLHE,,0.0,PK
L2891,INCCU,KRICN,,0.0,KR
L2892,SARUH,HKHI0,,0.0,HK
L2893,NPKTM,GALBV,,0.0,GA
L2894,USDTW,CAYYZ,,0.0,CA
L2895,DEHHN,GBDVR,,0.0,GB
L2896,CNTXG,LTKLJ,,0.0,LT
L2897,CAYYC,GETBS,,0.0,GE
L2898,CAYVR,UYMVD,,0.0,UY
L2899,KRICN,TZDAR,,0.0,TZ
L2900,GBEMA,GTGUA,,0.0,GT
L2901,ILTLV,LVRIX,,0.0,LV
L2902,DELEJ,HTPAP,,0.0,HT
L2903,INDEL,CNPKX,,0.0,CN
L2904,CNSZX,KZGUW,,0.0,KZ
L2905,GTGUA,USDFW,,0.0,US
L2906,OMMCT,USBOS,,0.0,US
L2907,CNFOC,CYLCA,,0.0,CY
L2908,MVMLE,TZDAR,,0.0,TZ
L2909,USCLT,CGPNR,,0.0,CG
L2910,VNDAD,CNTAO,,0.0,CN
L2911,FRCQF,PLWAW,,0.0,PL
L2912,QADOH,LTKLJ,,0.0,LT
L2913,AEDWC,GBLHR,,0.0,GB
L2914,ITMXP,KGFRU,,0.0,KG
L2915,CNCGU,CNMFM,,0.0,CN
L2916,USATL,HTPAP,,0.0,HT
L2917,NPKTM,KHPNH,,0.0,KH
L2918,TNTUN,MXGDL,,0.0,MX
L2919,PKSKT,THBKK,,0.0,TH
L2920,USORD,UGEBB,,0.0,UG
L2921,CNFOC,SDJUB,,0.0,SD
L2922,BDDAC,THBKK,,0.0,TH
L2923,CRSJO,AUADL,,0.0,AU
L2924,VNDAD,PKISB,,0.0,PK
L2925,MXMEX,CAYVR,,0.0,CA
L2926,CUSCU,JPOKA,,0.0,JP
L2927,AESHJ,SCSEZ,,0.0,SC
L2928,USMIA,BHBAH,,0.0,BH
L2929,GBBBS,SOMGQ,,0.0,SO
L2930,LKCMB,CGPNR,,0.0,CG
L2931,EGCAI,KZNQZ,,0.0,KZ
L2932,CASJB,LKCMB,,0.0,LK
L2933,FJSUV,LBBEY,,0.0,LB
L2934,MRNKC,DEHAJ,,0.0,DE
L2935,INMAA,JPHMD,,0.0,JP
L2936,ILTAV,CRSJO,,0.0,CR
L2937,CNXIY,THBKK,,0.0,TH
L2938,CNMFM,GALBV,,0.0,GA
L2939,INBLR,CNPEK,,0.0,CN
L2940,KWKWI,GBLHR,,0.0,GB
L2941,CAVAN,GALBV,,0.0,GA
L2942,OMMCT,VNHAN,,0.0,VN
L2943,CNTSN,CNTSN,,0.0,CN
L2944,VNHAN,AOLAD,,0.0,AO
L2945,AUADL,SDKRT,,0.0,SD
L2946,INHYD,GBMAN,,0.0,GB
L2947,INHYD,KRICN,,0.0,KR
L2948,GYGEO,LVRIX,,0.0,LV
L2949,GBBBS,IQBSR,,0.0,IQ
L2950,TRISL,GBDVR,,0.0,GB
L2951,MGTNR,GBSTN,,0.0,GB
L2952,IDSUB,QADOH,,0.0,QA
L2953,DEBRE,LVRIX,,0.0,LV
L2954,QADOH,BDDAC,,0.0,BD
L2955,CRSJO,NZCHC,,0.0,NZ
L2956,USCHI,GTGUA,,0.0,GT
L2957,TNTUN,PLWAW,,0.0,PL
L2958,HKHKG,KWKWI,,0.0,KW
L2959,JPNGO,HKHKG,,0.0,HK
L2960,KRINC,JPCTS,,0.0,JP
L2961,TWTPE,AGANU,,0.0,AG
L2962,INCCU,PKISB,,0.0,PK
L2963,CNBJS,TNTUN,,0.0,TN
L2964,ETADD,USPHL,,0.0,US
L2965,CAYEG,GETBS,,0.0,GE
L2966,INHYD,HKHKG,,0.0,HK
L2967,DEBRE,TNTUN,,0.0,TN
L2968,PTOPO,DZALG,,0.0,DZ
L2969,USJFK,USCLT,,0.0,US
L2970,ITMXP,BEANR,,0.0,BE
L2971,ETADD,CNNGB,,0.0,CN
L2972,NPKTM,ITSWK,,0.0,IT
L2973,JOAMM,ITMXP,,0.0,IT
L2974,MVMLE,FIHEL,,0.0,FI
L2975,GBLHR,CNXMN,,0.0,CN
L2976,CNTNA,GBMAN,,0.0,GB
L2977,ETADD,CDGOM,,0.0,CD
L2978,CNPVG,USLAX,,0.0,US
L2979,USSTL,SOHGA,,0.0,SO
L2980,IQEBL,MYKUL,,0.0,MY
L2981,USJFK,USMCO,,0.0,US
L2982,NPKTM,USIAH,,0.0,US
L2983,CUSCU,SDJUB,,0.0,SD
L2984,MRNKC,NZCHC,,0.0,NZ
L2985,PKLHE,CNPKX,,0.0,CN
L2986,BHBAH,IQBSR,,0.0,IQ
L2987,MUMRU,SOMGQ,,0.0,SO
L2988,CNSGH,GETBS,,0.0,GE
L2989,CNMFM,JPKIX,,0.0,JP
L2990,JPHKT,OMMCT,,0.0,OM
L2991,GBNCL,ECUIO,,0.0,EC
L2992,NPKTM,MVMLE,,0.0,MV
L2993,MUPLU,KZNQZ,,0.0,KZ
L2994,PKLHE,KRICN,,0.0,KR
L2995,GBMNC,CUSCU,,0.0,CU
L2996,DELEJ,IEDUB,,0.0,IE
L2997,KWKWI,LBBEY,,0.0,LB
L2998,TRADB,PLWAW,,0.0,PL
L2999,AEDWC,BDDAC,,0.0,BD
L3000,MXMEX,SOMGQ,,0.0,SO
L3001,CAVAN,USSDF,,0.0,US
L3002,USSDF,KZALA,,0.0,KZ
L3003,IDCGK,HKHKG,,0.0,HK
L3004,GYGEO,GBLGW,,0.0,GB
L3005,GBGLW,AONBJ,,0.0,AO
L3006,GBLHR,CMDLA,,0.0,CM
L3007,GBLHR,GALBV,,0.0,GA
L3008,LKCMB,NZAKL,,0.0,NZ
L3009,PWROR,MWLLW,,0.0,MW
L3010,JPKIX,KZNQZ,,0.0,KZ
L3011,GBLHR,TRADB,,0.0,TR
L3012,BEBRU,ESMAD,,0.0,ES
L3013,PWROR,AEAUH,,0.0,AE
L3014,ILTLV,COBOG,,0.0,CO
L3015,USIAH,SCSEZ,,0.0,SC
L3016,GTGUA,CNHGH,,0.0,CN
L3017,TRIZM,BHBAH,,0.0,BH
L3018,CNCGU,SOMGQ,,0.0,SO
L3019,CAYYZ,USIAH,,0.0,US
L3020,GBBHM,RUDYR,,0.0,RU
L3021,CNPEK,BMBDA,,0.0,BM
L3022,CNEHU,ILTLV,,0.0,IL
L3023,USORD,RWKGL,,0.0,RW
L3024,ECDUN,ITLIN,,0.0,IT
L3025,AGSJO,PKISB,,0.0,PK
L3026,LKCMB,SGJUR,,0.0,SG
L3027,GBLHR,LULUX,,0.0,LU
L3028,KWKWI,NPKTM,,0.0,NP
L3029,ILTAV,INAMD,,0.0,IN
L3030,PLWAW,DZALG,,0.0,DZ
L3031,NPKTM,DKCPH,,0.0,DK
L3032,THTPT,GTGUA,,0.0,GT
L3033,AUPER,AUMEL,,0.0,AU
L3034,USSAN,USLAX,,0.0,US
L3035,INBOM,TNTUN,,0.0,TN
L3036,CAYYZ,TNTUN,,0.0,TN
L3037,NZAKL,ECUIO,,0.0,EC
L3038,HNSLO,SDJUB,,0.0,SD
L3039,AESHJ,CFBGF,,0.0,CF
L3040,CUSCU,SEMMX,,0.0,SE
L3041,CNHFE,CNMFM,,0.0,CN
L3042,CABLR,LBBEY,,0.0,LB
L3043,VNHAN,PHMNL,,0.0,PH
L3044,CNPEK,CNSZX,,0.0,CN
L3045,MYKUL,LTKLJ,,0.0,LT
L3046,MXMEX,USDTW,,0.0,US
L3047,CNTAO,CNNGB,,0.0,CN
L3048,AUMEL,ECUIO,,0.0,EC
L3049,VNHAN,TJDYU,,0.0,TJ
L3050,MRNKC,CAYWG,,0.0,CA
L3051,AOLAD,GBLGW,,0.0,GB
L3052,USMIA,UZTAS,,0.0,UZ
L3053,ILTAV,AUADL,,0.0,AU
L3054,JPNRT,CFBGF,,0.0,CF
L3055,CAYYZ,NPKTM,,0.0,NP
L3056,GBGLA,ECUIO,,0.0,EC
L3057,CNCKG,AOLAD,,0.0,AO
L3058,PWROR,USLAS,,0.0,US
L3059,TWKHH,IRIKA,,0.0,IR
L3060,GYGEO,SNDSS,,0.0,SN
L3061,DEBRE,TRIST,,0.0,TR
L3062,GRATH,KPICN,,0.0,KP
L3063,AZGYD,CNCGO,,0.0,CN
L3064,INCCU,GBGLA,,0.0,GB
L3065,CAYYT,USIAH,,0.0,US
L3066,CNTNA,MVMLE,,0.0,MV
L3067,CAYVR,LTKLJ,,0.0,LT
L3068,TRADB,ESMAD,,0.0,ES
L3069,GBMNC,CGPNR,,0.0,CG
L3070,CNTSN,LKCMB,,0.0,LK
L3071,ECGYE,GHACC,,0.0,GH
L3072,USSAN,CAYUL,,0.0,CA
L3073,TRIST,IQEBL,,0.0,IQ
L3074,CNSZX,RWKGL,,0.0,RW
L3075,USTPA,IQBSR,,0.0,IQ
L3076,GBBHX,IEDUB,,0.0,IE
L3077,SESTO,KHPNH,,0.0,KH
L3078,VNDAD,BSNAS,,0.0,BS
L3079,GBPIK,NLAMS,,0.0,NL
L3080,JPHND,CRSJO,,0.0,CR
L3081,HNSLO,INAMD,,0.0,IN
L3082,USCLT,BSNAS,,0.0,BS
L3083,GBBHM,SOMGQ,,0.0,SO
L3084,DEBRE,UZTAS,,0.0,UZ
L3085,INCOK,BSNAS,,0.0,BS
L3086,CNTSN,JOAMM,,0.0,JO
L3087,USTPA,CDBZV,,0.0,CD
L3088,CNHGH,CNCTU,,0.0,CN
L3089,GTGUA,USIAD,,0.0,US
L3090,AUBNE,ISREK,,0.0,IS
L3091,PWROR,SADMM,,0.0,SA
L3092,TWTPE,IDJKT,,0.0,ID
L3093,INBLR,UGEBB,,0.0,UG
L3094,MYPEN,AMEVN,,0.0,AM
L3095,IQEBL,AEDWC,,0.0,AE
L3096,CRSJO,CAYEG,,0.0,CA
L3097,TNTUN,CAYQB,,0.0,CA
L3098,ECUIO,IRIKA,,0.0,IR
L3099,GBGLA,GBLGW,,0.0,GB
L3100,GBLGW,GBSTN,,0.0,GB
L3101,GTGUA,CLSCL,,0.0,CL
L3102,GBBHM,SDJUB,,0.0,SD
L3103,CNBJS,BHBAH,,0.0,BH
L3104,AEAUH,SKBTS,,0.0,SK
L3105,TNTUN,GTGUA,,0.0,GT
L3106,BHBAH,CHZRH,,0.0,CH
L3107,ESMAD,MZMPM,,0.0,MZ
L3108,MUPLU,RUVKO,,0.0,RU
L3109,MGTNR,MUMRU,,0.0,MU
L3110,KPICN,BDDAC,,0.0,BD
L3111,MXMEX,USPIT,,0.0,US
L3112,JOAMM,RUSVO,,0.0,RU
L3113,MXMEX,CDGOM,,0.0,CD
L3114,AGSJO,USBOS,,0.0,US
L3115,NPKTM,USBNA,,0.0,US
L3116,CAMTR,OMSLL,,0.0,OM
L3117,INBOM,BMBDA,,0.0,BM
L3118,ITSWK,DEHAJ,,0.0,DE
L3119,CNMFM,MQFDF,,0.0,MQ
L3120,HKHKG,MYKUL,,0.0,MY
L3121,MGTNR,AUMEL,,0.0,AU
L3122,CZPRG,GBLHR,,0.0,GB
L3123,USCLE,USIAH,,0.0,US
L3124,CNXIA,SAJUB,,0.0,SA
L3125,CAYUL,IRIKA,,0.0,IR
L3126,JPKIX,PKLHE,,0.0,PK
L3127,GBLGW,INBLR,,0.0,IN
L3128,GBBHX,SEMMX,,0.0,SE
L3129,CNFOC,SCSEZ,,0.0,SC
L3130,CABLR,UGEBB,,0.0,UG
L3131,KWKWI,SAJUB,,0.0,SA
L3132,USDTW,CAYYC,,0.0,CA
L3133,KPICN,ILTLV,,0.0,IL
L3134,PTOPO,GBGLA,,0.0,GB
L3135,MGTNR,ZACPT,,0.0,ZA
L3136,IQEBL,IEDUB,,0.0,IE
L3137,CNBJS,IQEBL,,0.0,IQ
L3138,GYGEO,DESTR,,0.0,DE
L3139,BEBRU,JOAMM,,0.0,JO
L3140,DEBRE,TRADB,,0.0,TR
L3141,FJSUV,GBLHR,,0.0,GB
L3142,USMCI,GTGUA,,0.0,GT
L3143,LKCMB,CDGOM,,0.0,CD
L3144,ECUIO,KZGUW,,0.0,KZ
L3145,CNSZX,ITSWK,,0.0,IT
L3146,GRATH,PLWAW,,0.0,PL
L3147,CNNKG,MTMLA,,0.0,MT
L3148,USPHL,ECUIO,,0.0,EC
L3149,CNXIY,AOLAD,,0.0,AO
L3150,USBOS,USSTL,,0.0,US
L3151,CASJB,MVMLE,,0.0,MV
L3152,HKHKG,HKHKG,,0.0,HK
L3153,PTOPO,ATVIE,,0.0,AT
L3154,EGCAI,ZAJNB,,0.0,ZA
L3155,MYKUL,CNPEK,,0.0,CN
L3156,PWROR,EGCAI,,0.0,EG
L3157,USJFK,AMEVN,,0.0,AM
L3158,USCHI,MQFDF,,0.0,MQ
L3159,DKCPH,GALBV,,0.0,GA
L3160,ECGYQ,KHPNH,,0.0,KH
L3161,ECUIO,OMSLL,,0.0,OM
L3162,CNCGO,INCOK,,0.0,IN
L3163,GBLGW,ESTFS,,0.0,ES
L3164,CNQDG,AOLAD,,0.0,AO
L3165,KRICN,MTMLA,,0.0,MT
L3166,PKKHI,CGPNR,,0.0,CG
L3167,GBLHR,PHMNL,,0.0,PH
L3168,ZAJNB,CDGOM,,0.0,CD
L3169,GBLGW,FRCDG,,0.0,FR
L3170,MYPEN,SADMM,,0.0,SA
L3171,TNTUN,ZADUR,,0.0,ZA
L3172,DECGN,MQFDF,,0.0,MQ
L3173,CNSHA,JPNGO,,0.0,JP
L3174,PKISB,INCCU,,0.0,IN
L3175,IDCGK,SGJUR,,0.0,SG
L3176,CNYAT,CFBGF,,0.0,CF
L3177,OMMCT,TRIST,,0.0,TR
L3178,TRIZM,CGPNR,,0.0,CG
L3179,CAYVR,IRIKA,,0.0,IR
L3180,AUMEL,SCSEZ,,0.0,SC
L3181,MUMRU,PELIM,,0.0,PE
L3182,USDTW,USLAX,,0.0,US
L3183,VNTCG,ISREK,,0.0,IS
L3184,ESBCN,ESMAD,,0.0,ES
L3185,TRISL,CDFBM,,0.0,CD
L3186,ITMXP,DESTR,,0.0,DE
L3187,HKHKG,CNHGH,,0.0,CN
L3188,KPICN,JPCTS,,0.0,JP
L3189,KPICN,LRMLW,,0.0,LR
L3190,GBSTN,UYMVD,,0.0,UY
L3191,CAYVR,OMMCT,,0.0,OM
L3192,IDCGK,GBLHR,,0.0,GB
L3193,AOLAD,USSFO,,0.0,US
L3194,INBLR,IQBSR,,0.0,IQ
L3195,GBGLA,TRIST,,0.0,TR
L3196,GBLHR,GBBHX,,0.0,GB
L3197,CNCGU,CNBJS,,0.0,CN
L3198,PWROR,KGFRU,,0.0,KG
L3199,CNBJS,TZMWZ,,0.0,TZ
L3200,CNCGO,TNTUN,,0.0,TN
L3201,ECGYE,CNPEK,,0.0,CN
L3202,GBLHR,USPDX,,0.0,US
L3203,ATVIE,FRCDG,,0.0,FR
L3204,OMMCT,CGPNR,,0.0,CG
L3205,USBOS,GBMAN,,0.0,GB
L3206,GBLON,UGEBB,,0.0,UG
L3207,CAYYT,TNTUN,,0.0,TN
L3208,VNSGN,SGSIN,,0.0,SG
L3209,IDCGK,GBMAN,,0.0,GB
L3210,CNPKX,LTKLJ,,0.0,LT
L3211,GBPIK,IQBSR,,0.0,IQ
L3212,CNWUX,VNSGN,,0.0,VN
L3213,FJSUV,KZNQZ,,0.0,KZ
L3214,DEDUI,LTKLJ,,0.0,LT
L3215,VNTCG,TJDYU,,0.0,TJ
L3216,USATL,RWKGL,,0.0,RW
L3217,ILTAV,BRRIO,,0.0,BR
L3218,USABY,AGANU,,0.0,AG
L3219,CNEHU,SOMGQ,,0.0,SO
L3220,KWKWI,CAYWG,,0.0,CA
L3221,USSDF,USEWR,,0.0,US
L3222,QADOH,INMAA,,0.0,IN
L3223,CAYVR,CAYQB,,0.0,CA
L3224,GBMAN,USCLT,,0.0,US
L3225,INBOM,UYMVD,,0.0,UY
L3226,COBOG,MQFDF,,0.0,MQ
