VID,VNm,VType,V_Avg_Time,V_Avg_Delay,Voyage
V7848,R-00122165 RAIL 3,RAIL,0.0,0.0,VOY-7358
V7849,R-00122165 RAIL 4,RAIL,0.0,0.0,VOY-7394
V7850,R-00122165 RAIL 5,RAIL,0.0,0.0,VOY-9929
V7851,TRK-98-RS ROAD 1,ROAD,0.0,0.0,VOY-7441
V7852,TRK-98-RS ROAD 2,ROAD,0.0,0.0,VOY-2226
V7853,TRK-98-RS ROAD 3,ROAD,0.0,0.0,VOY-2513
V7854,TRK-98-RS ROAD 4,ROAD,0.0,0.0,VOY-1581
V7855,TRK-98-RS ROAD 5,ROAD,0.0,0.0,VOY-7797
V7856,R-00122226 RAIL 1,RAIL,0.0,0.0,VOY-8072
V7857,R-00122226 RAIL 2,RAIL,0.0,0.0,VOY-5276
V7858,R-00122226 RAIL 3,RAIL,0.0,0.0,VOY-8304
V7859,R-00122226 RAIL 4,RAIL,0.0,0.0,VOY-6390
V7860,R-00122226 RAIL 5,RAIL,0.0,0.0,VOY-1854
V7861,TRK-60-WR ROAD 1,ROAD,0.0,0.0,VOY-3091
V7862,TRK-60-WR ROAD 2,ROAD,0.0,0.0,VOY-6539
V7863,TRK-60-WR ROAD 3,ROAD,0.0,0.0,VOY-5659
V7864,TRK-60-WR ROAD 4,ROAD,0.0,0.0,VOY-7706
V7865,TRK-60-WR ROAD 5,ROAD,0.0,0.0,VOY-2466
V7866,R-00122883 RAIL 1,RAIL,0.0,0.0,VOY-7373
V7867,R-00122883 RAIL 2,RAIL,0.0,0.0,VOY-6022
V7868,R-00122883 RAIL 3,RAIL,0.0,0.0,VOY-9604
V7869,R-00122883 RAIL 4,RAIL,0.0,0.0,VOY-5055
V7870,R-00122883 RAIL 5,RAIL,0.0,0.0,VOY-3106
V7871,TRK-24-HU ROAD 1,ROAD,0.0,0.0,VOY-9793
V7872,TRK-24-HU ROAD 2,ROAD,0.0,0.0,VOY-6371
V7873,TRK-24-HU ROAD 3,ROAD,0.0,0.0,VOY-8599
V7874,TRK-24-HU ROAD 4,ROAD,0.0,0.0,VOY-8857
V7875,TRK-24-HU ROAD 5,ROAD,0.0,0.0,VOY-8189
V7876,TRK-31-ZF ROAD 1,ROAD,0.0,0.0,VOY-3340
V7877,TRK-31-ZF ROAD 2,ROAD,0.0,0.0,VOY-2030
V7878,TRK-31-ZF ROAD 3,ROAD,0.0,0.0,VOY-2043
V7879,TRK-31-ZF ROAD 4,ROAD,0.0,0.0,VOY-8185
V7880,TRK-31-ZF ROAD 5,ROAD,0.0,0.0,VOY-8326
V7881,TRK-21-VU ROAD 1,ROAD,0.0,0.0,VOY-2087
V7882,TRK-21-VU ROAD 2,ROAD,0.0,0.0,VOY-6394
V7883,TRK-21-VU ROAD 3,ROAD,0.0,0.0,VOY-3312
V7884,TRK-21-VU ROAD 4,ROAD,0.0,0.0,VOY-9952
V7885,TRK-21-VU ROAD 5,ROAD,0.0,0.0,VOY-5576
V7886,TRK-66-FX ROAD 1,ROAD,0.0,0.0,VOY-1804
V7887,TRK-66-FX ROAD 2,ROAD,0.0,0.0,VOY-8511
V7888,TRK-66-FX ROAD 3,ROAD,0.0,0.0,VOY-8842
V7889,TRK-66-FX ROAD 4,ROAD,0.0,0.0,VOY-6963
V7890,TRK-66-FX ROAD 5,ROAD,0.0,0.0,VOY-8822
V7891,TRK-90-DY ROAD 1,ROAD,0.0,0.0,VOY-2808
V7892,TRK-90-DY ROAD 2,ROAD,0.0,0.0,VOY-6899
V7893,TRK-90-DY ROAD 3,ROAD,0.0,0.0,VOY-4184
V7894,TRK-90-DY ROAD 4,ROAD,0.0,0.0,VOY-1186
V7895,TRK-90-DY ROAD 5,ROAD,0.0,0.0,VOY-8162
V7896,R-00124427 RAIL 1,RAIL,0.0,0.0,VOY-5366
V7897,R-00124427 RAIL 2,RAIL,0.0,0.0,VOY-6615
V7898,R-00124427 RAIL 3,RAIL,0.0,0.0,VOY-4978
V7899,R-00124427 RAIL 4,RAIL,0.0,0.0,VOY-1861
V7900,R-00124427 RAIL 5,RAIL,0.0,0.0,VOY-9505
V7901,TRK-83-RB ROAD 1,ROAD,0.0,0.0,VOY-8237
V7902,TRK-83-RB ROAD 2,ROAD,0.0,0.0,VOY-4279
V7903,TRK-83-RB ROAD 3,ROAD,0.0,0.0,VOY-2270
V7904,TRK-83-RB ROAD 4,ROAD,0.0,0.0,VOY-8757
V7905,TRK-83-RB ROAD 5,ROAD,0.0,0.0,VOY-2125
V7906,R-00126186 RAIL 1,RAIL,0.0,0.0,VOY-6414
V7907,R-00126186 RAIL 2,RAIL,0.0,0.0,VOY-1004
V7908,R-00126186 RAIL 3,RAIL,0.0,0.0,VOY-4975
V7909,R-00126186 RAIL 4,RAIL,0.0,0.0,VOY-4504
V7910,R-00126186 RAIL 5,RAIL,0.0,0.0,VOY-6811
V7911,TRK-60-IR ROAD 1,ROAD,0.0,0.0,VOY-5636
V7912,TRK-60-IR ROAD 2,ROAD,0.0,0.0,VOY-8201
V7913,TRK-60-IR ROAD 3,ROAD,0.0,0.0,VOY-1201
V7914,TRK-60-IR ROAD 4,ROAD,0.0,0.0,VOY-7913
V7915,TRK-60-IR ROAD 5,ROAD,0.0,0.0,VOY-1512
V7916,TRK-81-ZO ROAD 1,ROAD,0.0,0.0,VOY-8376
V7917,TRK-81-ZO ROAD 2,ROAD,0.0,0.0,VOY-1354
V7918,TRK-81-ZO ROAD 3,ROAD,0.0,0.0,VOY-4365
V7919,TRK-81-ZO ROAD 4,ROAD,0.0,0.0,VOY-8796
V7920,TRK-81-ZO ROAD 5,ROAD,0.0,0.0,VOY-6277
V7921,TRK-88-ME ROAD 1,ROAD,0.0,0.0,VOY-7546
V7922,TRK-88-ME ROAD 2,ROAD,0.0,0.0,VOY-7220
V7923,TRK-88-ME ROAD 3,ROAD,0.0,0.0,VOY-7515
V7924,TRK-88-ME ROAD 4,ROAD,0.0,0.0,VOY-8925
V7925,TRK-88-ME ROAD 5,ROAD,0.0,0.0,VOY-9967
V7926,TRK-60-LY ROAD 1,ROAD,0.0,0.0,VOY-8639
V7927,TRK-60-LY ROAD 2,ROAD,0.0,0.0,VOY-8985
V7928,TRK-60-LY ROAD 3,ROAD,0.0,0.0,VOY-6777
V7929,TRK-60-LY ROAD 4,ROAD,0.0,0.0,VOY-3919
V7930,TRK-60-LY ROAD 5,ROAD,0.0,0.0,VOY-1854
V7931,TRK-55-BC ROAD 1,ROAD,0.0,0.0,VOY-6777
V7932,TRK-55-BC ROAD 2,ROAD,0.0,0.0,VOY-5894
V7933,TRK-55-BC ROAD 3,ROAD,0.0,0.0,VOY-6988
V7934,TRK-55-BC ROAD 4,ROAD,0.0,0.0,VOY-4984
V7935,TRK-55-BC ROAD 5,ROAD,0.0,0.0,VOY-5621
V7936,TRK-89-UO ROAD 1,ROAD,0.0,0.0,VOY-5143
V7937,TRK-89-UO ROAD 2,ROAD,0.0,0.0,VOY-4253
V7938,TRK-89-UO ROAD 3,ROAD,0.0,0.0,VOY-5213
V7939,TRK-89-UO ROAD 4,ROAD,0.0,0.0,VOY-8778
V7940,TRK-89-UO ROAD 5,ROAD,0.0,0.0,VOY-1174
V7941,R-00153882 RAIL 1,RAIL,0.0,0.0,VOY-5461
V7942,R-00153882 RAIL 2,RAIL,0.0,0.0,VOY-8220
V7943,R-00153882 RAIL 3,RAIL,0.0,0.0,VOY-5158
V7944,R-00153882 RAIL 4,RAIL,0.0,0.0,VOY-5310
V7945,R-00153882 RAIL 5,RAIL,0.0,0.0,VOY-9765
V7946,TRK-36-OQ ROAD 1,ROAD,0.0,0.0,VOY-2822
V7947,TRK-36-OQ ROAD 2,ROAD,0.0,0.0,VOY-1013
V7948,TRK-36-OQ ROAD 3,ROAD,0.0,0.0,VOY-9446
V7949,TRK-36-OQ ROAD 4,ROAD,0.0,0.0,VOY-6211
V7950,TRK-36-OQ ROAD 5,ROAD,0.0,0.0,VOY-8424
V7951,R-00154484 RAIL 1,RAIL,0.0,0.0,VOY-5134
V7952,R-00154484 RAIL 2,RAIL,0.0,0.0,VOY-5895
V7953,R-00154484 RAIL 3,RAIL,0.0,0.0,VOY-2389
V7954,R-00154484 RAIL 4,RAIL,0.0,0.0,VOY-9582
V7955,R-00154484 RAIL 5,RAIL,0.0,0.0,VOY-4705
V7956,TRK-44-SN ROAD 1,ROAD,0.0,0.0,VOY-6164
V7957,TRK-44-SN ROAD 2,ROAD,0.0,0.0,VOY-2957
V7958,TRK-44-SN ROAD 3,ROAD,0.0,0.0,VOY-1021
V7959,TRK-44-SN ROAD 4,ROAD,0.0,0.0,VOY-8874
V7960,TRK-44-SN ROAD 5,ROAD,0.0,0.0,VOY-4469
V7961,TRK-80-XS ROAD 1,ROAD,0.0,0.0,VOY-5553
V7962,TRK-80-XS ROAD 2,ROAD,0.0,0.0,VOY-4156
V7963,TRK-80-XS ROAD 3,ROAD,0.0,0.0,VOY-5760
V7964,TRK-80-XS ROAD 4,ROAD,0.0,0.0,VOY-9857
V7965,TRK-80-XS ROAD 5,ROAD,0.0,0.0,VOY-7467
V7966,R-00154809 RAIL 1,RAIL,0.0,0.0,VOY-5158
V7967,R-00154809 RAIL 2,RAIL,0.0,0.0,VOY-5124
V7968,R-00154809 RAIL 3,RAIL,0.0,0.0,VOY-1427
V7969,R-00154809 RAIL 4,RAIL,0.0,0.0,VOY-7543
V7970,R-00154809 RAIL 5,RAIL,0.0,0.0,VOY-9861
V7971,TRK-72-FA ROAD 1,ROAD,0.0,0.0,VOY-5698
V7972,TRK-72-FA ROAD 2,ROAD,0.0,0.0,VOY-9561
V7973,TRK-72-FA ROAD 3,ROAD,0.0,0.0,VOY-1696
V7974,TRK-72-FA ROAD 4,ROAD,0.0,0.0,VOY-6135
V7975,TRK-72-FA ROAD 5,ROAD,0.0,0.0,VOY-9296
V7976,TRK-34-JG ROAD 1,ROAD,0.0,0.0,VOY-2324
V7977,TRK-34-JG ROAD 2,ROAD,0.0,0.0,VOY-5896
V7978,TRK-34-JG ROAD 3,ROAD,0.0,0.0,VOY-4132
V7979,TRK-34-JG ROAD 4,ROAD,0.0,0.0,VOY-1728
V7980,TRK-34-JG ROAD 5,ROAD,0.0,0.0,VOY-3136
V7981,TRK-95-SI ROAD 1,ROAD,0.0,0.0,VOY-4833
V7982,TRK-95-SI ROAD 2,ROAD,0.0,0.0,VOY-6599
V7983,TRK-95-SI ROAD 3,ROAD,0.0,0.0,VOY-9394
V7984,TRK-95-SI ROAD 4,ROAD,0.0,0.0,VOY-6606
V7985,TRK-95-SI ROAD 5,ROAD,0.0,0.0,VOY-3236
V7986,TRK-41-LK ROAD 1,ROAD,0.0,0.0,VOY-3695
V7987,TRK-41-LK ROAD 2,ROAD,0.0,0.0,VOY-6654
V7988,TRK-41-LK ROAD 3,ROAD,0.0,0.0,VOY-9638
V7989,TRK-41-LK ROAD 4,ROAD,0.0,0.0,VOY-5646
V7990,TRK-41-LK ROAD 5,ROAD,0.0,0.0,VOY-9491
V7991,TRK-7-KR ROAD 1,ROAD,0.0,0.0,VOY-2789
V7992,TRK-7-KR ROAD 2,ROAD,0.0,0.0,VOY-9862
V7993,TRK-7-KR ROAD 3,ROAD,0.0,0.0,VOY-5987
V7994,TRK-7-KR ROAD 4,ROAD,0.0,0.0,VOY-9300
V7995,TRK-7-KR ROAD 5,ROAD,0.0,0.0,VOY-5847
V7996,TRK-93-PI ROAD 1,ROAD,0.0,0.0,VOY-5984
V7997,TRK-93-PI ROAD 2,ROAD,0.0,0.0,VOY-4127
V7998,TRK-93-PI ROAD 3,ROAD,0.0,0.0,VOY-1204
V7999,TRK-93-PI ROAD 4,ROAD,0.0,0.0,VOY-3473
V8000,TRK-93-PI ROAD 5,ROAD,0.0,0.0,VOY-6301
V8001,R-00131472 RAIL 1,RAIL,0.0,0.0,VOY-2681
V8002,R-00131472 RAIL 2,RAIL,0.0,0.0,VOY-6760
V8003,R-00131472 RAIL 3,RAIL,0.0,0.0,VOY-8594
V8004,R-00131472 RAIL 4,RAIL,0.0,0.0,VOY-4990
V8005,R-00131472 RAIL 5,RAIL,0.0,0.0,VOY-9773
V8006,TRK-26-QN ROAD 1,ROAD,0.0,0.0,VOY-7378
V8007,TRK-26-QN ROAD 2,ROAD,0.0,0.0,VOY-2131
V8008,TRK-26-QN ROAD 3,ROAD,0.0,0.0,VOY-5484
V8009,TRK-26-QN ROAD 4,ROAD,0.0,0.0,VOY-1618
V8010,TRK-26-QN ROAD 5,ROAD,0.0,0.0,VOY-6946
V8011,R-00132549 RAIL 1,RAIL,0.0,0.0,VOY-7780
V8012,R-00132549 RAIL 2,RAIL,0.0,0.0,VOY-4287
V8013,R-00132549 RAIL 3,RAIL,0.0,0.0,VOY-5924
V8014,R-00132549 RAIL 4,RAIL,0.0,0.0,VOY-6464
V8015,R-00132549 RAIL 5,RAIL,0.0,0.0,VOY-4598
V8016,TRK-87-BC ROAD 1,ROAD,0.0,0.0,VOY-8857
V8017,TRK-87-BC ROAD 2,ROAD,0.0,0.0,VOY-2575
V8018,TRK-87-BC ROAD 3,ROAD,0.0,0.0,VOY-6751
V8019,TRK-87-BC ROAD 4,ROAD,0.0,0.0,VOY-4100
V8020,TRK-87-BC ROAD 5,ROAD,0.0,0.0,VOY-9726
V8021,TRK-50-GI ROAD 1,ROAD,0.0,0.0,VOY-5405
V8022,TRK-50-GI ROAD 2,ROAD,0.0,0.0,VOY-5237
V8023,TRK-50-GI ROAD 3,ROAD,0.0,0.0,VOY-1545
V8024,TRK-50-GI ROAD 4,ROAD,0.0,0.0,VOY-1550
V8025,TRK-50-GI ROAD 5,ROAD,0.0,0.0,VOY-8328
V8026,R-00132928 RAIL 1,RAIL,0.0,0.0,VOY-4614
V8027,R-00132928 RAIL 2,RAIL,0.0,0.0,VOY-5723
V8028,R-00132928 RAIL 3,RAIL,0.0,0.0,VOY-3305
V8029,R-00132928 RAIL 4,RAIL,0.0,0.0,VOY-2722
V8030,R-00132928 RAIL 5,RAIL,0.0,0.0,VOY-4719
V8031,TRK-70-QQ ROAD 1,ROAD,0.0,0.0,VOY-6395
V8032,TRK-70-QQ ROAD 2,ROAD,0.0,0.0,VOY-8477
V8033,TRK-70-QQ ROAD 3,ROAD,0.0,0.0,VOY-4986
V8034,TRK-70-QQ ROAD 4,ROAD,0.0,0.0,VOY-9395
V8035,TRK-70-QQ ROAD 5,ROAD,0.0,0.0,VOY-4375
V8036,R-00133007 RAIL 1,RAIL,0.0,0.0,VOY-9942
V8037,R-00133007 RAIL 2,RAIL,0.0,0.0,VOY-6618
V8038,R-00133007 RAIL 3,RAIL,0.0,0.0,VOY-4708
V8039,R-00133007 RAIL 4,RAIL,0.0,0.0,VOY-3005
V8040,R-00133007 RAIL 5,RAIL,0.0,0.0,VOY-7620
V8041,TRK-50-RT ROAD 1,ROAD,0.0,0.0,VOY-9259
V8042,TRK-50-RT ROAD 2,ROAD,0.0,0.0,VOY-3928
V8043,TRK-50-RT ROAD 3,ROAD,0.0,0.0,VOY-5723
V8044,TRK-50-RT ROAD 4,ROAD,0.0,0.0,VOY-4374
V8045,TRK-50-RT ROAD 5,ROAD,0.0,0.0,VOY-3077
V8046,R-00133521 RAIL 1,RAIL,0.0,0.0,VOY-5433
V8047,R-00133521 RAIL 2,RAIL,0.0,0.0,VOY-8779
V8048,R-00133521 RAIL 3,RAIL,0.0,0.0,VOY-5480
V8049,R-00133521 RAIL 4,RAIL,0.0,0.0,VOY-8760
V8050,R-00133521 RAIL 5,RAIL,0.0,0.0,VOY-6636
V8051,TRK-69-LN ROAD 1,ROAD,0.0,0.0,VOY-8941
V8052,TRK-69-LN ROAD 2,ROAD,0.0,0.0,VOY-2504
V8053,TRK-69-LN ROAD 3,ROAD,0.0,0.0,VOY-8085
V8054,TRK-69-LN ROAD 4,ROAD,0.0,0.0,VOY-9984
V8055,TRK-69-LN ROAD 5,ROAD,0.0,0.0,VOY-7318
V8056,TRK-58-AT ROAD 1,ROAD,0.0,0.0,VOY-9862
V8057,TRK-58-AT ROAD 2,ROAD,0.0,0.0,VOY-4118
V8058,TRK-58-AT ROAD 3,ROAD,0.0,0.0,VOY-2984
V8059,TRK-58-AT ROAD 4,ROAD,0.0,0.0,VOY-4988
V8060,TRK-58-AT ROAD 5,ROAD,0.0,0.0,VOY-9786
V8061,TRK-12-BV ROAD 1,ROAD,0.0,0.0,VOY-2386
V8062,TRK-12-BV ROAD 2,ROAD,0.0,0.0,VOY-8840
V8063,TRK-12-BV ROAD 3,ROAD,0.0,0.0,VOY-6016
V8064,TRK-12-BV ROAD 4,ROAD,0.0,0.0,VOY-6889
V8065,TRK-12-BV ROAD 5,ROAD,0.0,0.0,VOY-2425
V8066,R-00144132 RAIL 1,RAIL,0.0,0.0,VOY-8721
V8067,R-00144132 RAIL 2,RAIL,0.0,0.0,VOY-1298
V8068,R-00144132 RAIL 3,RAIL,0.0,0.0,VOY-7207
V8069,R-00144132 RAIL 4,RAIL,0.0,0.0,VOY-5813
V8070,R-00144132 RAIL 5,RAIL,0.0,0.0,VOY-4648
V8071,TRK-87-OF ROAD 1,ROAD,0.0,0.0,VOY-9843
V8072,TRK-87-OF ROAD 2,ROAD,0.0,0.0,VOY-7374
V8073,TRK-87-OF ROAD 3,ROAD,0.0,0.0,VOY-5106
V8074,TRK-87-OF ROAD 4,ROAD,0.0,0.0,VOY-7502
V8075,TRK-87-OF ROAD 5,ROAD,0.0,0.0,VOY-2108
V8076,TRK-35-EL ROAD 1,ROAD,0.0,0.0,VOY-7339
V8077,TRK-35-EL ROAD 2,ROAD,0.0,0.0,VOY-8947
V8078,TRK-35-EL ROAD 3,ROAD,0.0,0.0,VOY-2810
V8079,TRK-35-EL ROAD 4,ROAD,0.0,0.0,VOY-3824
V8080,TRK-35-EL ROAD 5,ROAD,0.0,0.0,VOY-1545
V8081,R-00144292 RAIL 1,RAIL,0.0,0.0,VOY-3130
V8082,R-00144292 RAIL 2,RAIL,0.0,0.0,VOY-8137
V8083,R-00144292 RAIL 3,RAIL,0.0,0.0,VOY-9947
V8084,R-00144292 RAIL 4,RAIL,0.0,0.0,VOY-2458
V8085,R-00144292 RAIL 5,RAIL,0.0,0.0,VOY-6014
V8086,TRK-49-SL ROAD 1,ROAD,0.0,0.0,VOY-3024
V8087,TRK-49-SL ROAD 2,ROAD,0.0,0.0,VOY-5120
V8088,TRK-49-SL ROAD 3,ROAD,0.0,0.0,VOY-2805
V8089,TRK-49-SL ROAD 4,ROAD,0.0,0.0,VOY-9867
V8090,TRK-49-SL ROAD 5,ROAD,0.0,0.0,VOY-3277
V8091,TRK-58-XI ROAD 1,ROAD,0.0,0.0,VOY-3665
V8092,TRK-58-XI ROAD 2,ROAD,0.0,0.0,VOY-9098
V8093,TRK-58-XI ROAD 3,ROAD,0.0,0.0,VOY-8077
V8094,TRK-58-XI ROAD 4,ROAD,0.0,0.0,VOY-9966
V8095,TRK-58-XI ROAD 5,ROAD,0.0,0.0,VOY-4491
V8096,TRK-86-BW ROAD 1,ROAD,0.0,0.0,VOY-8517
V8097,TRK-86-BW ROAD 2,ROAD,0.0,0.0,VOY-5283
V8098,TRK-86-BW ROAD 3,ROAD,0.0,0.0,VOY-3487
V8099,TRK-86-BW ROAD 4,ROAD,0.0,0.0,VOY-7713
V8100,TRK-86-BW ROAD 5,ROAD,0.0,0.0,VOY-5136
V8101,TRK-66-DR ROAD 1,ROAD,0.0,0.0,VOY-2279
V8102,TRK-66-DR ROAD 2,ROAD,0.0,0.0,VOY-9669
V8103,TRK-66-DR ROAD 3,ROAD,0.0,0.0,VOY-4248
V8104,TRK-66-DR ROAD 4,ROAD,0.0,0.0,VOY-1191
V8105,TRK-66-DR ROAD 5,ROAD,0.0,0.0,VOY-2296
V8106,TRK-11-GE ROAD 1,ROAD,0.0,0.0,VOY-9944
V8107,TRK-11-GE ROAD 2,ROAD,0.0,0.0,VOY-8162
V8108,TRK-11-GE ROAD 3,ROAD,0.0,0.0,VOY-6418
V8109,TRK-11-GE ROAD 4,ROAD,0.0,0.0,VOY-9265
V8110,TRK-11-GE ROAD 5,ROAD,0.0,0.0,VOY-1598
V8111,TRK-3-JP ROAD 1,ROAD,0.0,0.0,VOY-1627
V8112,TRK-3-JP ROAD 2,ROAD,0.0,0.0,VOY-2404
V8113,TRK-3-JP ROAD 3,ROAD,0.0,0.0,VOY-3521
V8114,TRK-3-JP ROAD 4,ROAD,0.0,0.0,VOY-7071
V8115,TRK-3-JP ROAD 5,ROAD,0.0,0.0,VOY-3840
V8116,R-00134290 RAIL 1,RAIL,0.0,0.0,VOY-4957
V8117,R-00134290 RAIL 2,RAIL,0.0,0.0,VOY-6015
V8118,R-00134290 RAIL 3,RAIL,0.0,0.0,VOY-8199
V8119,R-00134290 RAIL 4,RAIL,0.0,0.0,VOY-6736
V8120,R-00134290 RAIL 5,RAIL,0.0,0.0,VOY-5111
V8121,TRK-46-AR ROAD 1,ROAD,0.0,0.0,VOY-5524
V8122,TRK-46-AR ROAD 2,ROAD,0.0,0.0,VOY-2335
V8123,TRK-46-AR ROAD 3,ROAD,0.0,0.0,VOY-6118
V8124,TRK-46-AR ROAD 4,ROAD,0.0,0.0,VOY-1336
V8125,TRK-46-AR ROAD 5,ROAD,0.0,0.0,VOY-5689
V8126,R-00134603 RAIL 1,RAIL,0.0,0.0,VOY-9758
V8127,R-00134603 RAIL 2,RAIL,0.0,0.0,VOY-3763
V8128,R-00134603 RAIL 3,RAIL,0.0,0.0,VOY-7689
V8129,R-00134603 RAIL 4,RAIL,0.0,0.0,VOY-6947
V8130,R-00134603 RAIL 5,RAIL,0.0,0.0,VOY-6746
V8131,TRK-62-BD ROAD 1,ROAD,0.0,0.0,VOY-9155
V8132,TRK-62-BD ROAD 2,ROAD,0.0,0.0,VOY-3950
V8133,TRK-62-BD ROAD 3,ROAD,0.0,0.0,VOY-1721
V8134,TRK-62-BD ROAD 4,ROAD,0.0,0.0,VOY-2007
V8135,TRK-62-BD ROAD 5,ROAD,0.0,0.0,VOY-2263
V8136,TRK-11-IQ ROAD 1,ROAD,0.0,0.0,VOY-3399
V8137,TRK-11-IQ ROAD 2,ROAD,0.0,0.0,VOY-8021
V8138,TRK-11-IQ ROAD 3,ROAD,0.0,0.0,VOY-4084
V8139,TRK-11-IQ ROAD 4,ROAD,0.0,0.0,VOY-5471
V8140,TRK-11-IQ ROAD 5,ROAD,0.0,0.0,VOY-5035
V8141,TRK-22-LW ROAD 1,ROAD,0.0,0.0,VOY-7994
V8142,TRK-22-LW ROAD 2,ROAD,0.0,0.0,VOY-7545
V8143,TRK-22-LW ROAD 3,ROAD,0.0,0.0,VOY-4287
V8144,TRK-22-LW ROAD 4,ROAD,0.0,0.0,VOY-4367
V8145,TRK-22-LW ROAD 5,ROAD,0.0,0.0,VOY-9696
V8146,R-00157051 RAIL 1,RAIL,0.0,0.0,VOY-7535
V8147,R-00157051 RAIL 2,RAIL,0.0,0.0,VOY-2083
V8148,R-00157051 RAIL 3,RAIL,0.0,0.0,VOY-1347
V8149,R-00157051 RAIL 4,RAIL,0.0,0.0,VOY-5082
V8150,R-00157051 RAIL 5,RAIL,0.0,0.0,VOY-1891
V8151,TRK-53-BJ ROAD 1,ROAD,0.0,0.0,VOY-7022
V8152,TRK-53-BJ ROAD 2,ROAD,0.0,0.0,VOY-4677
V8153,TRK-53-BJ ROAD 3,ROAD,0.0,0.0,VOY-6085
V8154,TRK-53-BJ ROAD 4,ROAD,0.0,0.0,VOY-9685
V8155,TRK-53-BJ ROAD 5,ROAD,0.0,0.0,VOY-8205
V8156,TRK-69-OZ ROAD 1,ROAD,0.0,0.0,VOY-3237
V8157,TRK-69-OZ ROAD 2,ROAD,0.0,0.0,VOY-8020
V8158,TRK-69-OZ ROAD 3,ROAD,0.0,0.0,VOY-8786
V8159,TRK-69-OZ ROAD 4,ROAD,0.0,0.0,VOY-6603
V8160,TRK-69-OZ ROAD 5,ROAD,0.0,0.0,VOY-3917
V8161,TRK-73-GS ROAD 1,ROAD,0.0,0.0,VOY-4042
V8162,TRK-73-GS ROAD 2,ROAD,0.0,0.0,VOY-7567
V8163,TRK-73-GS ROAD 3,ROAD,0.0,0.0,VOY-5807
V8164,TRK-73-GS ROAD 4,ROAD,0.0,0.0,VOY-9103
V8165,TRK-73-GS ROAD 5,ROAD,0.0,0.0,VOY-9213
V8166,TRK-61-VK ROAD 1,ROAD,0.0,0.0,VOY-2068
V8167,TRK-61-VK ROAD 2,ROAD,0.0,0.0,VOY-4687
V8168,TRK-61-VK ROAD 3,ROAD,0.0,0.0,VOY-6345
V8169,TRK-61-VK ROAD 4,ROAD,0.0,0.0,VOY-3379
V8170,TRK-61-VK ROAD 5,ROAD,0.0,0.0,VOY-9420
V8171,TRK-56-CC ROAD 1,ROAD,0.0,0.0,VOY-9037
V8172,TRK-56-CC ROAD 2,ROAD,0.0,0.0,VOY-9409
V8173,TRK-56-CC ROAD 3,ROAD,0.0,0.0,VOY-4462
V8174,TRK-56-CC ROAD 4,ROAD,0.0,0.0,VOY-5437
V8175,TRK-56-CC ROAD 5,ROAD,0.0,0.0,VOY-9859
V8176,TRK-36-TM ROAD 1,ROAD,0.0,0.0,VOY-6520
V8177,TRK-36-TM ROAD 2,ROAD,0.0,0.0,VOY-7644
V8178,TRK-36-TM ROAD 3,ROAD,0.0,0.0,VOY-5081
V8179,TRK-36-TM ROAD 4,ROAD,0.0,0.0,VOY-7566
V8180,TRK-36-TM ROAD 5,ROAD,0.0,0.0,VOY-8239
V8181,TRK-2-RA ROAD 1,ROAD,0.0,0.0,VOY-6688
V8182,TRK-2-RA ROAD 2,ROAD,0.0,0.0,VOY-8579
V8183,TRK-2-RA ROAD 3,ROAD,0.0,0.0,VOY-3159
V8184,TRK-2-RA ROAD 4,ROAD,0.0,0.0,VOY-2969
V8185,TRK-2-RA ROAD 5,ROAD,0.0,0.0,VOY-7656
V8186,TRK-71-TO ROAD 1,ROAD,0.0,0.0,VOY-2755
V8187,TRK-71-TO ROAD 2,ROAD,0.0,0.0,VOY-8468
V8188,TRK-71-TO ROAD 3,ROAD,0.0,0.0,VOY-7196
V8189,TRK-71-TO ROAD 4,ROAD,0.0,0.0,VOY-8542
V8190,TRK-71-TO ROAD 5,ROAD,0.0,0.0,VOY-6937
V8191,R-00154641 RAIL 1,RAIL,0.0,0.0,VOY-6209
V8192,R-00154641 RAIL 2,RAIL,0.0,0.0,VOY-4145
V8193,R-00154641 RAIL 3,RAIL,0.0,0.0,VOY-4381
V8194,R-00154641 RAIL 4,RAIL,0.0,0.0,VOY-3108
V8195,R-00154641 RAIL 5,RAIL,0.0,0.0,VOY-7854
V8196,TRK-3-TT ROAD 1,ROAD,0.0,0.0,VOY-3656
V8197,TRK-3-TT ROAD 2,ROAD,0.0,0.0,VOY-1652
V8198,TRK-3-TT ROAD 3,ROAD,0.0,0.0,VOY-9186
V8199,TRK-3-TT ROAD 4,ROAD,0.0,0.0,VOY-1942
V8200,TRK-3-TT ROAD 5,ROAD,0.0,0.0,VOY-7430
V8201,TRK-43-SG ROAD 1,ROAD,0.0,0.0,VOY-7579
V8202,TRK-43-SG ROAD 2,ROAD,0.0,0.0,VOY-2247
V8203,TRK-43-SG ROAD 3,ROAD,0.0,0.0,VOY-9619
V8204,TRK-43-SG ROAD 4,ROAD,0.0,0.0,VOY-8341
V8205,TRK-43-SG ROAD 5,ROAD,0.0,0.0,VOY-5306
V8206,TRK-12-YQ ROAD 1,ROAD,0.0,0.0,VOY-2000
V8207,TRK-12-YQ ROAD 2,ROAD,0.0,0.0,VOY-8048
V8208,TRK-12-YQ ROAD 3,ROAD,0.0,0.0,VOY-3573
